"TWEET_ID","ENT","I","E","IOB_TAG","TYPE"
"991507750415892486","Toutpui","54","61","I","Work"
"991509750453080064","Josef","12","17","B","Contributor"
"991509750453080064","Suk","18","21","I","Contributor"
"991509750453080064","Aronowitz","23","32","B","Contributor"
"991509750453080064","Ensemble","33","41","I","Contributor"
"991509750453080064","Elegie","44","50","B","Work"
"991509750453080064","(Pod","51","55","I","Work"
"991509750453080064","dojmem","56","62","I","Work"
"991509750453080064","Zeyerova","63","71","I","Work"
"991509750453080064","Vysehradu),","72","83","I","Work"
"991511577001123841","Vatroslav","12","21","B","Contributor"
"991511577001123841","Lisinski","22","30","I","Contributor"
"991511577001123841","Zagrebačka","32","42","B","Contributor"
"991511577001123841","filharmonija","43","55","I","Contributor"
"991511577001123841","Overture:","58","67","B","Work"
"991511577001123841","Porin","68","73","I","Work"
"991514295476342785","Marin","12","17","B","Contributor"
"991514295476342785","Marais","18","24","I","Contributor"
"991514295476342785","Lise","26","30","B","Contributor"
"991514295476342785","Daoust","31","37","I","Contributor"
"991514295476342785","Les","40","43","B","Work"
"991514295476342785","Folies","44","50","I","Work"
"991514295476342785","d'Espagne","51","60","I","Work"
"991516941289390085","Ignacy","12","18","B","Contributor"
"991516941289390085","Jan","19","22","I","Contributor"
"991516941289390085","Paderewski","23","33","I","Contributor"
"991516941289390085","Menuet","52","58","B","Work"
"991516941289390085","celebre","59","66","I","Work"
"991516941289390085","in","67","69","I","Work"
"991516941289390085","G","70","71","I","Work"
"991516941289390085","majo","72","76","I","Work"
"991518192970489856","Wolfgang","12","20","B","Contributor"
"991518192970489856","Amadeus","21","28","I","Contributor"
"991518192970489856","Mozart","29","35","I","Contributor"
"991518192970489856","Symphony","38","46","B","Work"
"991518192970489856","No.5","47","51","I","Work"
"991518192970489856","in","52","54","I","Work"
"991518192970489856","B","55","56","I","Work"
"991518192970489856","fl","57","59","I","Work"
"991520485409263617","Ludwig","12","18","B","Contributor"
"991520485409263617","van","19","22","I","Contributor"
"991520485409263617","Beethoven","23","32","I","Contributor"
"991520485409263617","Rondino","35","42","B","Work"
"991520485409263617","in","43","45","I","Work"
"991520485409263617","E","46","47","I","Work"
"991520485409263617","flat","48","52","I","Work"
"991520485409263617","(Wo","53","56","I","Work"
"991522350050041856","Wilhelm","12","19","B","Contributor"
"991522350050041856","Kienzl","20","26","I","Contributor"
"991522350050041856","Benjamin","28","36","B","Contributor"
"991522350050041856","Butterfield","37","48","I","Contributor"
"991522350050041856","Selig","51","56","B","Work"
"991522350050041856","sind,","57","62","I","Work"
"991522350050041856","die","63","66","I","Work"
"991522350050041856","Verfo","67","72","I","Work"
"991524028488839168","George","12","18","B","Contributor"
"991524028488839168","Frideric","19","27","I","Contributor"
"991524028488839168","Handel","28","34","I","Contributor"
"991524028488839168","Passacaglia","49","60","B","Work"
"991524028488839168","in","61","63","I","Work"
"991524028488839168","G","64","65","I","Work"
"991524028488839168","mino","66","70","I","Work"
"991526320814387200","Richard","12","19","B","Contributor"
"991526320814387200","Strauss","20","27","I","Contributor"
"991526320814387200","Gary","29","33","B","Contributor"
"991526320814387200","Matthewman","34","44","I","Contributor"
"991526320814387200","5","47","48","B","Work"
"991526320814387200","Songs","49","54","I","Work"
"991530140009197573","Richard","12","19","B","Contributor"
"991530140009197573","Wagner","20","26","I","Contributor"
"991530140009197573","Prelude","29","36","B","Work"
"991530140009197573","and","37","40","I","Work"
"991530140009197573","Isolde's","41","49","I","Work"
"991534353317588993","Gabriel","12","19","B","Contributor"
"991534353317588993","Fauré","20","25","I","Contributor"
"991534353317588993","Jean‐Yves","27","36","B","Contributor"
"991534353317588993","Thibaudet","37","46","I","Contributor"
"991534353317588993","Nocturne","49","57","B","Work"
"991534353317588993","for","58","61","I","Work"
"991534353317588993","piano","62","67","I","Work"
"991534353317588993","no.6","68","72","I","Work"
"991534353317588993","(Op.6","73","78","I","Work"
"991536778346684416","François‐Adrien","12","27","B","Contributor"
"991536778346684416","Boïeldieu","28","37","I","Contributor"
"991536778346684416","Concerto","40","48","B","Work"
"991536778346684416","for","49","52","I","Work"
"991536778346684416","harp","53","57","I","Work"
"991536778346684416","and","58","61","I","Work"
"991542165963792384","Johann","12","18","B","Contributor"
"991542165963792384","Sebastian","19","28","I","Contributor"
"991542165963792384","Bach","29","33","I","Contributor"
"991542165963792384","Douglas","35","42","B","Contributor"
"991542165963792384","Boyd","43","47","I","Contributor"
"991542165963792384","Sonata","50","56","B","Work"
"991542165963792384","for","57","60","I","Work"
"991542165963792384","oboe","61","65","I","Work"
"991542165963792384","and","66","69","I","Work"
"991542165963792384","k","70","71","I","Work"
"991546358124466177","Claude","12","18","B","Contributor"
"991546358124466177","Debussy","19","26","I","Contributor"
"991546358124466177","Wyneke","28","34","B","Contributor"
"991546358124466177","Jordans","35","42","I","Contributor"
"991546358124466177","Six","45","48","B","Work"
"991546358124466177","Epigraphes","49","59","I","Work"
"991546358124466177","Antiques","60","68","I","Work"
"991550939994775552","Ottorino","12","20","B","Contributor"
"991550939994775552","Respighi","21","29","I","Contributor"
"991550939994775552","The","32","35","B","Work"
"991550939994775552","Pines","36","41","I","Work"
"991550939994775552","of","42","44","I","Work"
"991550939994775552","the","45","48","I","Work"
"991550939994775552","Vill","49","53","I","Work"
"991551789655887874","Franz","12","17","B","Contributor"
"991551789655887874","Liszt","18","23","I","Contributor"
"991551789655887874","Louis","25","30","B","Contributor"
"991551789655887874","Lortie","31","37","I","Contributor"
"991551789655887874","Les","40","43","B","Work"
"991551789655887874","jeux","44","48","I","Work"
"991551789655887874","d'eau","49","54","I","Work"
"991551789655887874","à","55","56","I","Work"
"991551789655887874","la","57","59","I","Work"
"991551789655887874","Villa","60","65","I","Work"
"991551789655887874","d'Este","66","72","I","Work"
"991551789655887874","(Années","73","80","I","Work"
"991551789655887874","de","81","83","I","Work"
"991551789655887874","pèl","84","87","I","Work"
"991553718339407874","Frédéric","12","20","B","Contributor"
"991553718339407874","Chopin","21","27","I","Contributor"
"991553718339407874","Roy","29","32","B","Contributor"
"991553718339407874","Douglas","33","40","I","Contributor"
"991553718339407874","Waltz","43","48","B","Work"
"991553718339407874","in","49","51","I","Work"
"991553718339407874","C","52","53","I","Work"
"991553718339407874","sharp","54","59","I","Work"
"991553718339407874","mino","60","64","I","Work"
"991554944061800448","Johann","12","18","B","Contributor"
"991554944061800448","Sebastian","19","28","I","Contributor"
"991554944061800448","Bach","29","33","I","Contributor"
"991554944061800448","Brandenburg","36","47","B","Work"
"991554944061800448","Concerto","48","56","I","Work"
"991559199787282432","George","12","18","B","Contributor"
"991559199787282432","Frideric","19","27","I","Contributor"
"991559199787282432","Handel","28","34","I","Contributor"
"991559199787282432","Dixit","37","42","B","Work"
"991559199787282432","Dominus","43","50","I","Work"
"991559199787282432","Domino","51","57","I","Work"
"991560508884078592","Domenico","12","20","B","Contributor"
"991560508884078592","Scarlatti","21","30","I","Contributor"
"991560508884078592","Ivo","32","35","B","Contributor"
"991560508884078592","Pogorelich","36","46","I","Contributor"
"991560508884078592","Sonata","49","55","B","Work"
"991560508884078592","in","56","58","I","Work"
"991560508884078592","G","59","60","I","Work"
"991560508884078592","major,","61","67","I","Work"
"991560508884078592","K","68","69","I","Work"
"991560508884078592","13","70","72","I","Work"
"991562086340857856","Ottorino","12","20","B","Contributor"
"991562086340857856","Respighi","21","29","I","Contributor"
"991562086340857856","The","32","35","B","Work"
"991562086340857856","Pines","36","41","I","Work"
"991562086340857856","Of","42","44","I","Work"
"991562086340857856","Rome","45","49","I","Work"
"991564166933729281","F.L.","12","16","B","Contributor"
"991564166933729281","Dunkin","17","23","I","Contributor"
"991564166933729281","Wedd","24","28","I","Contributor"
"991564166933729281","Three","31","36","B","Work"
"991564166933729281","Brunel","37","43","I","Work"
"991564166933729281","Crossing","44","52","I","Work"
"991566238940835841","Jerome","12","18","B","Contributor"
"991566238940835841","Kern","19","23","I","Contributor"
"991566238940835841","Show","25","29","B","Contributor"
"991566238940835841","Boat","30","34","I","Contributor"
"991566238940835841","Ensemble","35","43","I","Contributor"
"991566238940835841","Ol'","46","49","B","Work"
"991566238940835841","man","50","53","I","Work"
"991566238940835841","river;","54","60","I","Work"
"991566238940835841","Can't","61","66","I","Work"
"991567886614450176","Marguerite","12","22","B","Contributor"
"991567886614450176","Monnot","23","29","I","Contributor"
"991567886614450176","Thibaut","31","38","B","Contributor"
"991567886614450176","Garcia","39","45","I","Contributor"
"991567886614450176","L'hymne","48","55","B","Work"
"991567886614450176","a","56","57","I","Work"
"991567886614450176","l'amour","58","65","I","Work"
"991568933089144832","Alessandro","12","22","B","Contributor"
"991568933089144832","Scarlatti","23","32","I","Contributor"
"991568933089144832","Simone","34","40","B","Contributor"
"991568933089144832","Kermes","41","47","I","Contributor"
"991568933089144832","Canta","50","55","B","Work"
"991568933089144832","dolce","56","61","I","Work"
"991568933089144832","il","62","64","I","Work"
"991568933089144832","rosign","65","71","I","Work"
"991570590417981441","Ottorino","12","20","B","Contributor"
"991570590417981441","Respighi","21","29","I","Contributor"
"991570590417981441","The","31","34","B","Contributor"
"991570590417981441","Philadelphia","35","47","I","Contributor"
"991570590417981441","Orchestra","48","57","I","Contributor"
"991570590417981441","The","60","63","B","Work"
"991570590417981441","Pines","64","69","I","Work"
"991570590417981441","of","70","72","I","Work"
"991570590417981441","Rome","73","77","I","Work"
"991572600940826624","Sergei","12","18","B","Contributor"
"991572600940826624","Prokofiev","19","28","I","Contributor"
"991572600940826624","Leonard","30","37","B","Contributor"
"991572600940826624","Elschenbroich","38","51","I","Contributor"
"991572600940826624","March","54","59","B","Work"
"991572600940826624","(The","60","64","I","Work"
"991572600940826624","Love","65","69","I","Work"
"991572600940826624","for","70","73","I","Work"
"991572600940826624","T","74","75","I","Work"
"991574390927249409","Edward","12","18","B","Contributor"
"991574390927249409","Elgar","19","24","I","Contributor"
"991574390927249409","Nigel","26","31","B","Contributor"
"991574390927249409","Kennedy","32","39","I","Contributor"
"991574390927249409","Violin","42","48","B","Work"
"991574390927249409","Concerto","49","57","I","Work"
"991574390927249409","in","58","60","I","Work"
"991574390927249409","B","61","62","I","Work"
"991578089288290305","Anthony","12","19","B","Contributor"
"991578089288290305","Payne","20","25","I","Contributor"
"991578089288290305","Jane","27","31","B","Contributor"
"991578089288290305","Manning","32","39","I","Contributor"
"991578089288290305","Jane's","41","47","B","Contributor"
"991578089288290305","Minstrels","48","57","I","Contributor"
"991578089288290305","Adlestrop","60","69","B","Work"
"991579235952353280","Ottorino","12","20","B","Contributor"
"991579235952353280","Respighi","21","29","I","Contributor"
"991579235952353280","The","32","35","B","Work"
"991579235952353280","Pines","36","41","I","Work"
"991579235952353280","of","42","44","I","Work"
"991579235952353280","Rome:","45","50","I","Work"
"991579235952353280","IV","51","53","I","Work"
"991581238543691776","Alexander","12","21","B","Contributor"
"991581238543691776","Borodin","22","29","I","Contributor"
"991581238543691776","Mariinsky","31","40","B","Contributor"
"991581238543691776","Orchestra","41","50","I","Contributor"
"991581238543691776","Polovtsian","53","63","B","Work"
"991581238543691776","March","64","69","I","Work"
"991581238543691776","(Pri","70","74","I","Work"
"991582777555513344","Richard","12","19","B","Contributor"
"991582777555513344","Strauss","20","27","I","Contributor"
"991582777555513344","Joseph","29","35","B","Contributor"
"991582777555513344","Middleton","36","45","I","Contributor"
"991582777555513344","Epheu","48","53","B","Work"
"991582777555513344","Op.22","54","59","I","Work"
"991582777555513344","no.3","60","64","I","Work"
"991584006826266624","Ludwig","12","18","B","Contributor"
"991584006826266624","van","19","22","I","Contributor"
"991584006826266624","Beethoven","23","32","I","Contributor"
"991584006826266624","Maria","34","39","B","Contributor"
"991584006826266624","Scivittaro","40","50","I","Contributor"
"991584006826266624","Adagio","53","59","B","Work"
"991584006826266624","in","60","62","I","Work"
"991584006826266624","E","63","64","I","Work"
"991584006826266624","flat","65","69","I","Work"
"991584006826266624","majo","70","74","I","Work"
"991585398555074560","Franz","12","17","B","Contributor"
"991585398555074560","Schubert","18","26","I","Contributor"
"991585398555074560","Jorge","28","33","B","Contributor"
"991585398555074560","Bolet","34","39","I","Contributor"
"991585398555074560","Die","42","45","B","Work"
"991585398555074560","Forelle","46","53","I","Work"
"991585398555074560","transc","54","60","I","Work"
"991585398555074560","Liszt","61","66","I","Work"
"991586826203877377","Gabriel","12","19","B","Contributor"
"991586826203877377","Fauré","20","25","I","Contributor"
"991586826203877377","Timothy","27","34","B","Contributor"
"991586826203877377","Ravalde","35","42","I","Contributor"
"991586826203877377","Cantique","45","53","B","Work"
"991586826203877377","de","54","56","I","Work"
"991586826203877377","Jean","57","61","I","Work"
"991586826203877377","Raci","62","66","I","Work"
"991588605893271558","Paul","12","16","B","Contributor"
"991588605893271558","Hindemith","17","26","I","Contributor"
"991588605893271558","Symphonic","29","38","B","Work"
"991588605893271558","Metamorphos","39","50","I","Work"
"991590103842684928","Johann","12","18","B","Contributor"
"991590103842684928","Caspar","19","25","I","Contributor"
"991590103842684928","Ferdinand","26","35","I","Contributor"
"991590103842684928","Fischer","36","43","I","Contributor"
"991590103842684928","Suite","46","51","B","Work"
"991590103842684928","No","52","54","I","Work"
"991590103842684928","1","55","56","I","Work"
"991590103842684928","in","57","59","I","Work"
"991590103842684928","C","60","61","I","Work"
"991590103842684928","major","62","67","I","Work"
"991592920863199232","Maurice","12","19","B","Contributor"
"991592920863199232","Greene","20","26","I","Contributor"
"991592920863199232","Julian","28","34","B","Contributor"
"991592920863199232","Prégardien","35","45","I","Contributor"
"991592920863199232","Orhpeus","48","55","B","Work"
"991592920863199232","with","56","60","I","Work"
"991592920863199232","his","61","64","I","Work"
"991592920863199232","lute","65","69","I","Work"
"991593497940692992","Henry","12","17","B","Contributor"
"991593497940692992","Purcell","18","25","I","Contributor"
"991593497940692992","Lucile","27","33","B","Contributor"
"991593497940692992","Richardot","34","43","I","Contributor"
"991593497940692992","Celestial","46","55","B","Work"
"991593497940692992","Music:","56","62","I","Work"
"991593497940692992","When","63","67","I","Work"
"991594556893421569","Robert","12","18","B","Contributor"
"991594556893421569","Schumann","19","27","I","Contributor"
"991594556893421569","Nikolai","29","36","B","Contributor"
"991594556893421569","Lugansky","37","45","I","Contributor"
"991594556893421569","Toccata","48","55","B","Work"
"991594556893421569","in","56","58","I","Work"
"991594556893421569","C","59","60","I","Work"
"991594556893421569","major,","61","67","I","Work"
"991594556893421569","Op","68","70","I","Work"
"991594556893421569","7","71","72","I","Work"
"991596487451791361","Jacques","12","19","B","Contributor"
"991596487451791361","Offenbach","20","29","I","Contributor"
"991596487451791361","Anne","31","35","B","Contributor"
"991596487451791361","Sofie","36","41","I","Contributor"
"991596487451791361","von","42","45","I","Contributor"
"991596487451791361","Otter","46","51","I","Contributor"
"991596487451791361","Barcarolle","54","64","B","Work"
"991596487451791361","(Les","65","69","I","Work"
"991596487451791361","conte","70","75","I","Work"
"991597825984212992","Grace","12","17","B","Contributor"
"991597825984212992","Williams","18","26","I","Contributor"
"991597825984212992","Calm","29","33","B","Work"
"991597825984212992","Sea","34","37","I","Work"
"991597825984212992","in","38","40","I","Work"
"991597825984212992","Summer","41","47","I","Work"
"991597825984212992","(S","48","50","I","Work"
"991599586207830016","Francis","12","19","B","Contributor"
"991599586207830016","Poulenc","20","27","I","Contributor"
"991599586207830016","John","29","33","B","Contributor"
"991599586207830016","Wallace","34","41","I","Contributor"
"991599586207830016","Trio","44","48","B","Work"
"991599586207830016","for","49","52","I","Work"
"991599586207830016","trumpet,","53","61","I","Work"
"991599586207830016","hor","62","65","I","Work"
"991602296227270656","Joseph","12","18","B","Contributor"
"991602296227270656","Haydn","19","24","I","Contributor"
"991602296227270656","Quatuor","26","33","B","Contributor"
"991602296227270656","Mosaïques","34","43","I","Contributor"
"991602296227270656","String","46","52","B","Work"
"991602296227270656","Quartet","53","60","I","Work"
"991602296227270656","in","61","63","I","Work"
"991602296227270656","D","64","65","I","Work"
"991602296227270656","major,","66","72","I","Work"
"991602296227270656","Op","73","75","I","Work"
"991602296227270656","33","76","78","I","Work"
"991602296227270656","No","79","81","I","Work"
"991602296227270656","6","82","83","I","Work"
"991608048241270785","Jerome","12","18","B","Contributor"
"991608048241270785","Moross","19","25","I","Contributor"
"991608048241270785","Philharmonia","27","39","B","Contributor"
"991608048241270785","Orchestra","40","49","I","Contributor"
"991608048241270785","The","52","55","B","Work"
"991608048241270785","Big","56","59","I","Work"
"991608048241270785","Country","60","67","I","Work"
"991608048241270785","(open","68","73","I","Work"
"991609417102749697","Olivier","12","19","B","Contributor"
"991609417102749697","Messiaen","20","28","I","Contributor"
"991609417102749697","London","30","36","B","Contributor"
"991609417102749697","Philharmonic","37","49","I","Contributor"
"991609417102749697","Orchestra","50","59","I","Contributor"
"991609417102749697","Le","62","64","B","Work"
"991609417102749697","désert","65","71","I","Work"
"991609417102749697","(Des","72","76","I","Work"
"991609417102749697","canyon","77","83","I","Work"
"991609485037842432","Philip","12","18","B","Contributor"
"991609485037842432","Venables","19","27","I","Contributor"
"991609485037842432","Melinda","29","36","B","Contributor"
"991609485037842432","Maxwell","37","44","I","Contributor"
"991609485037842432","Metamorphoses","47","60","B","Work"
"991609485037842432","after","61","66","I","Work"
"991609485037842432","Britten:","67","75","I","Work"
"991609485037842432","A","76","77","I","Work"
"991609485037842432","Mo","78","80","I","Work"
"991609507351613440","Tyondai","12","19","B","Contributor"
"991609507351613440","Braxton","20","27","I","Contributor"
"991609507351613440","Sound","29","34","B","Contributor"
"991609507351613440","Intermedia","35","45","I","Contributor"
"991609507351613440","Telekinesis","48","59","B","Work"
"991609713421963265","Quasim","12","18","B","Contributor"
"991609713421963265","Naqvi","19","24","I","Contributor"
"991609713421963265","André","26","31","B","Contributor"
"991609713421963265","de","32","34","I","Contributor"
"991609713421963265","Ridder","35","41","I","Contributor"
"991609713421963265","The","44","47","B","Work"
"991609713421963265","Bad","48","51","I","Work"
"991609713421963265","Feelings","52","60","I","Work"
"991609713421963265","Rainbow","61","68","I","Work"
"991609728802480128","Edgard","12","18","B","Contributor"
"991609728802480128","Varèse","19","25","I","Contributor"
"991609728802480128","André","27","32","B","Contributor"
"991609728802480128","de","33","35","I","Contributor"
"991609728802480128","Ridder","36","42","I","Contributor"
"991609728802480128","BBC","44","47","B","Contributor"
"991609728802480128","Concert","48","55","I","Contributor"
"991609728802480128","Orchestra","56","65","I","Contributor"
"991609728802480128","Deserts","68","75","B","Work"
"991609740999487488","Mira","12","16","B","Contributor"
"991609740999487488","Calix","17","22","I","Contributor"
"991609740999487488","Tansy","24","29","B","Contributor"
"991609740999487488","Davies","30","36","I","Contributor"
"991609740999487488","Bowling4strings","39","54","B","Work"
"991610687507062785","Johannes","12","20","B","Contributor"
"991610687507062785","Brahms","21","27","I","Contributor"
"991610687507062785","Jonathan","29","37","B","Contributor"
"991610687507062785","Plowright","38","47","I","Contributor"
"991610687507062785","Ballade","50","57","B","Work"
"991610687507062785","in","58","60","I","Work"
"991610687507062785","B","61","62","I","Work"
"991610687507062785","major,","63","69","I","Work"
"991610687507062785","Op","70","72","I","Work"
"991610687507062785","10","73","75","I","Work"
"991610687507062785","No","76","78","I","Work"
"991610687507062785","4","79","80","I","Work"
"991613359303864320","Georges","12","19","B","Contributor"
"991613359303864320","Bizet","20","25","I","Contributor"
"991613359303864320","Plácido","27","34","B","Contributor"
"991613359303864320","Domingo","35","42","I","Contributor"
"991613359303864320","Au","45","47","B","Work"
"991613359303864320","fond","48","52","I","Work"
"991613359303864320","du","53","55","I","Work"
"991613359303864320","temple","56","62","I","Work"
"991613359303864320","sai","63","66","I","Work"
"991615031472214016","Nicolò","12","18","B","Contributor"
"991615031472214016","Paganini","19","27","I","Contributor"
"991615031472214016","Maxim","29","34","B","Contributor"
"991615031472214016","Vengerov","35","43","I","Contributor"
"991615031472214016","Violin","46","52","B","Work"
"991615031472214016","Concerto","53","61","I","Work"
"991615031472214016","No","62","64","I","Work"
"991615031472214016","1","65","66","I","Work"
"991618356443799552","Johann","12","18","B","Contributor"
"991618356443799552","Sebastian","19","28","I","Contributor"
"991618356443799552","Bach","29","33","I","Contributor"
"991618356443799552","David","35","40","B","Contributor"
"991618356443799552","Watkin","41","47","I","Contributor"
"991618356443799552","Cello","50","55","B","Work"
"991618356443799552","Suite","56","61","I","Work"
"991618356443799552","No","62","64","I","Work"
"991618356443799552","1","65","66","I","Work"
"991618356443799552","in","67","69","I","Work"
"991618356443799552","G","70","71","I","Work"
"991618356443799552","major,","72","78","I","Work"
"991619181266329602","Toivo","12","17","B","Contributor"
"991619181266329602","Kuula","18","23","I","Contributor"
"991619181266329602","BBC","25","28","B","Contributor"
"991619181266329602","Concert","29","36","I","Contributor"
"991619181266329602","Orchestra","37","46","I","Contributor"
"991619181266329602","Prelude","49","56","B","Work"
"991619181266329602","and","57","60","I","Work"
"991619181266329602","Fugue,","61","67","I","Work"
"991619181266329602","Op.10","68","73","I","Work"
"991621518735171584","Antonín","12","19","B","Contributor"
"991621518735171584","Dvořák","20","26","I","Contributor"
"991621518735171584","Radoslav","28","36","B","Contributor"
"991621518735171584","Kvapil","37","43","I","Contributor"
"991621518735171584","Humoresque","46","56","B","Work"
"991621518735171584","in","57","59","I","Work"
"991621518735171584","G","60","61","I","Work"
"991621518735171584","flat","62","66","I","Work"
"991621518735171584","major,","67","73","I","Work"
"991621518735171584","Op","74","76","I","Work"
"991621518735171584","101","77","80","I","Work"
"991621518735171584","No","81","83","I","Work"
"991621518735171584","7","84","85","I","Work"
"991622095200276481","Silvestre","12","21","B","Contributor"
"991622095200276481","Revueltas","22","31","I","Contributor"
"991622095200276481","Sensemaya","34","43","B","Work"
"991624247775760384","Jean‐Baptiste","12","25","B","Contributor"
"991624247775760384","Lully","26","31","I","Contributor"
"991624247775760384","Guillemette","33","44","B","Contributor"
"991624247775760384","Laurens","45","52","I","Contributor"
"991624247775760384","Amadis","55","61","B","Work"
"991624247775760384","(Chaconne)","62","72","I","Work"
"991628465358229506","Joseph","12","18","B","Contributor"
"991628465358229506","Horovitz","19","27","I","Contributor"
"991628465358229506","Ronald","29","35","B","Contributor"
"991628465358229506","van","36","39","I","Contributor"
"991628465358229506","Spaendonck","40","50","I","Contributor"
"991628465358229506","Sonatina","53","61","B","Work"
"991628465358229506","for","62","65","I","Work"
"991628465358229506","clarinet","66","74","I","Work"
"991629683203690496","Petite","38","44","B","Work"
"991629683203690496","suite","45","50","I","Work"
"991629683203690496","de","51","53","I","Work"
"991629683203690496","conce","54","59","I","Work"
"991630617396772864","Scheherazade,","38","51","B","Work"
"991630617396772864","Op","52","54","I","Work"
"991630617396772864","35","55","57","I","Work"
"991630617396772864","(","58","59","I","Work"
"991633867802054656","Aaron","12","17","B","Contributor"
"991633867802054656","Copland","18","25","I","Contributor"
"991633867802054656","Los","27","30","B","Contributor"
"991633867802054656","Angeles","31","38","I","Contributor"
"991633867802054656","Philharmonic","39","51","I","Contributor"
"991633867802054656","Fanfare","54","61","B","Work"
"991633867802054656","For","62","65","I","Work"
"991633867802054656","The","66","69","I","Work"
"991633867802054656","Commo","70","75","I","Work"
"991635067511410688","Aaron","12","17","B","Contributor"
"991635067511410688","Copland","18","25","I","Contributor"
"991635067511410688","Music","28","33","B","Work"
"991635067511410688","For","34","37","I","Work"
"991635067511410688","Movies","38","44","I","Work"
"991639589222866944","Aaron","12","17","B","Contributor"
"991639589222866944","Copland","18","25","I","Contributor"
"991639589222866944","London","27","33","B","Contributor"
"991639589222866944","Symphony","34","42","I","Contributor"
"991639589222866944","Orchestra","43","52","I","Contributor"
"991639589222866944","Letter","55","61","B","Work"
"991639589222866944","From","62","66","I","Work"
"991639589222866944","Home","67","71","I","Work"
"991642092073046016","Aaron","12","17","B","Contributor"
"991642092073046016","Copland","18","25","I","Contributor"
"991642092073046016","Aurora","27","33","B","Contributor"
"991642092073046016","Orchestra","34","43","I","Contributor"
"991642092073046016","Appalachian","46","57","B","Work"
"991642092073046016","Spring","58","64","I","Work"
"991649840235937792","Anton","12","17","B","Contributor"
"991649840235937792","Rubinstein","18","28","I","Contributor"
"991649840235937792","Gary","30","34","B","Contributor"
"991649840235937792","Matthewman","35","45","I","Contributor"
"991649840235937792","'The","48","52","B","Work"
"991649840235937792","yellow","53","59","I","Work"
"991649840235937792","currents","60","68","I","Work"
"991651474215178241","Pyotr","12","17","B","Contributor"
"991651474215178241","Ilyich","18","24","I","Contributor"
"991651474215178241","Tchaikovsky","25","36","I","Contributor"
"991651474215178241","'During","39","46","B","Work"
"991651474215178241","the","47","50","I","Work"
"991651474215178241","ball',","51","57","I","Work"
"991651474215178241","Op","58","60","I","Work"
"991651982799712258","Pyotr","12","17","B","Contributor"
"991651982799712258","Ilyich","18","24","I","Contributor"
"991651982799712258","Tchaikovsky","25","36","I","Contributor"
"991651982799712258","'My","39","42","B","Work"
"991651982799712258","spirit,","43","50","I","Work"
"991651982799712258","my","51","53","I","Work"
"991651982799712258","angel,","54","60","I","Work"
"991652172550082560","Pyotr","12","17","B","Contributor"
"991652172550082560","Ilyich","18","24","I","Contributor"
"991652172550082560","Tchaikovsky","25","36","I","Contributor"
"991652172550082560","Gary","38","42","B","Contributor"
"991652172550082560","Matthewman","43","53","I","Contributor"
"991652172550082560","'Not","56","60","B","Work"
"991652172550082560","a","61","62","I","Work"
"991652172550082560","word'","63","68","I","Work"
"991652172550082560","Op.6","69","73","I","Work"
"991652172550082560","No.2","74","78","I","Work"
"991652650897805313","Pyotr","12","17","B","Contributor"
"991652650897805313","Ilyich","18","24","I","Contributor"
"991652650897805313","Tchaikovsky","25","36","I","Contributor"
"991652650897805313","Gary","38","42","B","Contributor"
"991652650897805313","Matthewman","43","53","I","Contributor"
"991652650897805313","'Why?'","56","62","B","Work"
"991652650897805313","Op.6","63","67","I","Work"
"991652650897805313","No.5","68","72","I","Work"
"991653725910511616","Pyotr","12","17","B","Contributor"
"991653725910511616","Ilyich","18","24","I","Contributor"
"991653725910511616","Tchaikovsky","25","36","I","Contributor"
"991653725910511616","'We","39","42","B","Work"
"991653725910511616","sat","43","46","I","Work"
"991653725910511616","together'","47","56","I","Work"
"991653725910511616","Op.","57","60","I","Work"
"991654732618969089","Paulo","12","17","B","Contributor"
"991654732618969089","Tosti","18","23","I","Contributor"
"991654732618969089","Gary","25","29","B","Contributor"
"991654732618969089","Matthewman","30","40","I","Contributor"
"991654732618969089","Andrei","42","48","B","Contributor"
"991654732618969089","Bondarenko","49","59","I","Contributor"
"991654732618969089","Tristezza","62","71","B","Work"
"991655974787256321","Sergei","12","18","B","Contributor"
"991655974787256321","Rachmaninov","19","30","I","Contributor"
"991655974787256321","Gary","32","36","B","Contributor"
"991655974787256321","Matthewman","37","47","I","Contributor"
"991655974787256321","'In","50","53","B","Work"
"991655974787256321","the","54","57","I","Work"
"991655974787256321","silence","58","65","I","Work"
"991655974787256321","of","66","68","I","Work"
"991655974787256321","th","69","71","I","Work"
"991656667036180480","Sergei","12","18","B","Contributor"
"991656667036180480","Rachmaninov","19","30","I","Contributor"
"991656667036180480","Gary","32","36","B","Contributor"
"991656667036180480","Matthewman","37","47","I","Contributor"
"991656667036180480","'Yesterday","50","60","B","Work"
"991656667036180480","when","61","65","I","Work"
"991656667036180480","we","66","68","I","Work"
"991656667036180480","me","69","71","I","Work"
"991657431297118208","Sergei","12","18","B","Contributor"
"991657431297118208","Rachmaninov","19","30","I","Contributor"
"991657431297118208","Gary","32","36","B","Contributor"
"991657431297118208","Matthewman","37","47","I","Contributor"
"991657431297118208","'Did","50","54","B","Work"
"991657431297118208","you","55","58","I","Work"
"991657431297118208","hiccup,","59","66","I","Work"
"991657431297118208","Nata","67","71","I","Work"
"991657832410963968","Sergei","12","18","B","Contributor"
"991657832410963968","Rachmaninov","19","30","I","Contributor"
