"TWEET_ID","ENT","I","E","IOB_TAG","TYPE"
"1002098701228302336","concerto","28","36","I","Work"
"1002098701228302336","Sibelius","39","47","B","Contributor"
"1002099288783114243","Daquin","11","17","B","Contributor"
"1002099288783114243","Le","18","20","B","Work"
"1002099288783114243","Coucou","21","27","I","Work"
"1002099288783114243","George","38","44","B","Contributor"
"1002099288783114243","Malcolm","45","52","I","Contributor"
"1002099883686400000","SKY","24","27","B","Contributor"
"1002099883686400000","Mozart","85","91","B","Contributor"
"1002099883686400000","Neville","153","160","B","Contributor"
"1002099883686400000","Marriner","161","169","I","Contributor"
"1002100703366664192","The","11","14","B","Work"
"1002100703366664192","Swan","15","19","I","Work"
"1002100703366664192","Saint-Saens","23","34","B","Contributor"
"1002100703366664192","Hanna","55","60","B","Contributor"
"1002100703366664192","Chang","61","66","I","Contributor"
"1002103198373613568","Messiaen","11","19","B","Contributor"
"1002103198373613568","Des","21","24","B","Work"
"1002103198373613568","Canyons","25","32","I","Work"
"1002103198373613568","aux","33","36","I","Work"
"1002103198373613568","étoiles","37","44","I","Work"
"1002107692830416896","Messiaen","11","19","B","Contributor"
"1002107692830416896","Petites","21","28","B","Work"
"1002107692830416896","Esquisses","29","38","I","Work"
"1002107692830416896","D'Oiseaux","39","48","I","Work"
"1002107692830416896","Rameau","64","70","B","Contributor"
"1002107692830416896","La","71","73","B","Work"
"1002107692830416896","Poule","74","79","I","Work"
"1002107692830416896","Le","85","87","B","Work"
"1002107692830416896","Rappel","88","94","I","Work"
"1002107692830416896","des","95","98","I","Work"
"1002107692830416896","Oiseaux","99","106","I","Work"
"1002108980011945985","Respighi","62","70","B","Contributor"
"1002108980011945985","Suite","73","78","B","Work"
"1002108980011945985","The","79","82","I","Work"
"1002108980011945985","Birds","83","88","I","Work"
"1002109229040394240","Michael","21","28","B","Contributor"
"1002109229040394240","Tippet","29","35","I","Contributor"
"1002109229040394240","Concerto","38","46","B","Work"
"1002109229040394240","for","47","50","I","Work"
"1002109229040394240","Double","51","57","I","Work"
"1002109229040394240","String","58","64","I","Work"
"1002109229040394240","Orchestra","65","74","I","Work"
"1002109229040394240","RVW","89","92","B","Contributor"
"1002109830755217408","the","11","14","B","Work"
"1002109830755217408","forest","15","21","I","Work"
"1002109830755217408","bird","22","26","I","Work"
"1002109830755217408","from","27","31","I","Work"
"1002109830755217408","Act","32","35","I","Work"
"1002109830755217408","2","36","37","I","Work"
"1002109830755217408","of","38","40","I","Work"
"1002109830755217408","Siegfried","41","50","I","Work"
"1002109830755217408","The","62","65","B","Work"
"1002109830755217408","Lark","66","70","I","Work"
"1002109830755217408","Ascending","71","80","I","Work"
"1002110858619768832","the","17","20","B","Work"
"1002110858619768832","lark","21","25","I","Work"
"1002110858619768832","ascending","26","35","I","Work"
"1002110858619768832","Prokoviev","46","55","B","Contributor"
"1002110858619768832","bird","58","62","B","Work"
"1002110858619768832","from","63","67","I","Work"
"1002110858619768832","Peter","68","73","I","Work"
"1002110858619768832","and","74","77","I","Work"
"1002110858619768832","the","78","81","I","Work"
"1002110858619768832","Wolf","82","86","I","Work"
"1002110899031769088","Britten","22","29","B","Contributor"
"1002110899031769088","Four","31","35","B","Work"
"1002110899031769088","Sea","36","39","I","Work"
"1002110899031769088","Interludes","40","50","I","Work"
"1002110899031769088","Lark","75","79","B","Work"
"1002110899031769088","assending","80","89","I","Work"
"1002110948822351872","VW","25","27","B","Contributor"
"1002110948822351872","Lark","30","34","B","Work"
"1002110948822351872","Serenade","100","108","B","Work"
"1002110948822351872","to","109","111","I","Work"
"1002110948822351872","Music","112","117","I","Work"
"1002110948822351872","Serenade","165","173","B","Work"
"1002111000047509504","4'33""","73","78","B","Work"
"1002111000047509504","John","82","86","B","Contributor"
"1002111000047509504","Cage","87","91","I","Contributor"
"1002111000047509504","Land","135","139","B","Work"
"1002111000047509504","of","140","142","I","Work"
"1002111000047509504","the","143","146","I","Work"
"1002111000047509504","Mountain","147","155","I","Work"
"1002111000047509504","and","156","159","I","Work"
"1002111000047509504","Flood","160","165","I","Work"
"1002111000047509504","Hamish","169","175","B","Contributor"
"1002111000047509504","Maccunn","176","183","I","Contributor"
"1002111149721182208","Rebecca","11","18","B","Contributor"
"1002111149721182208","Clarke","19","25","I","Contributor"
"1002111149721182208","Viola","28","33","B","Work"
"1002111149721182208","Sonata","34","40","I","Work"
"1002111149721182208","Vaughan","75","82","B","Contributor"
"1002111149721182208","Williams","83","91","I","Contributor"
"1002111149721182208","Clark","229","234","B","Contributor"
"1002111908479209472","George","58","64","B","Contributor"
"1002111908479209472","Butterworth","65","76","I","Contributor"
"1002111908479209472","Banks","77","82","B","Work"
"1002111908479209472","of","83","85","I","Work"
"1002111908479209472","Green","86","91","I","Work"
"1002111908479209472","Willow","92","98","I","Work"
"1002112002007986176","George","81","87","B","Contributor"
"1002112002007986176","Butterworth","88","99","I","Contributor"
"1002112002007986176","Butterworth","203","214","B","Contributor"
"1002112461628112896","Tit-willow","25","35","B","Work"
"1002112461628112896","Mikado","45","51","B","Work"
"1002113905127288832","The","137","140","B","Work"
"1002113905127288832","Swan","141","145","I","Work"
"1002113905127288832","of","146","148","I","Work"
"1002113905127288832","Tuonela","149","156","I","Work"
"1002114601281052672","Robin","11","16","B","Contributor"
"1002114601281052672","Milford","17","24","I","Contributor"
"1002114601281052672","The","27","30","B","Work"
"1002114601281052672","Darkling","31","39","I","Work"
"1002114601281052672","Thrush","40","46","I","Work"
"1002114677076365312","Roderick","66","74","B","Contributor"
"1002114677076365312","Williams","75","83","I","Contributor"
"1002116500159913984","Peter","5","10","B","Contributor"
"1002116500159913984","Phillips","11","19","I","Contributor"
"1002117319269679104","John","21","25","B","Contributor"
"1002117319269679104","McEwen","26","32","I","Contributor"
"1002117319269679104","Where","45","50","B","Work"
"1002117319269679104","The","51","54","I","Work"
"1002117319269679104","Wild","55","59","I","Work"
"1002117319269679104","Thyme","60","65","I","Work"
"1002117319269679104","Blows","66","71","I","Work"
"1002177382453796864","Puccini","24","31","B","Contributor"
"1002177382453796864","Il","35","37","B","Work"
"1002177382453796864","trittico","38","46","I","Work"
"1002177382453796864","Puccini","57","64","B","Contributor"
"1002177382453796864","Puccini","122","129","B","Contributor"
"1002201465723727873","Jake","53","57","B","Contributor"
"1002201465723727873","Heggie","58","64","I","Contributor"
"1002201465723727873","Dead","67","71","B","Work"
"1002201465723727873","Man","72","75","I","Work"
"1002201465723727873","Walking","76","83","I","Work"
"1002201465723727873","Joyce","108","113","B","Contributor"
"1002201465723727873","DiDonato","114","122","I","Contributor"
"1002213342973489157","Il","15","17","B","Work"
"1002213342973489157","Trittico","18","26","I","Work"
"1002217633587126272","1st","59","62","B","Work"
"1002217633587126272","movement","63","71","I","Work"
"1002217633587126272","of","72","74","I","Work"
"1002217633587126272","Symphony","75","83","I","Work"
"1002217633587126272","#4","84","86","I","Work"
"1002217633587126272","in","87","89","I","Work"
"1002217633587126272","F","90","91","I","Work"
"1002217633587126272","Minor","92","97","I","Work"
"1002222075015245825","Ravel","135","140","B","Contributor"
"1002250912973377536","Melrose","83","90","B","Contributor"
"1002250912973377536","Quartet","91","98","I","Contributor"
"1002261226116866049","Prokofiev","21","30","B","Contributor"
"1002261226116866049","Tchaikovsky","43","54","B","Contributor"
"1002261226116866049","Philip","78","84","B","Contributor"
"1002261226116866049","Glass","85","90","I","Contributor"
"1002275775993786368","Forest","11","17","B","Work"
"1002275775993786368","murmurs","18","25","I","Work"
"1002275775993786368","Ring","27","31","B","Work"
"1002275775993786368","Wagner","33","39","B","Contributor"
"1002277699661033472","Vaugha","89","95","B","Contributor"
"1002277699661033472","Handel","133","139","B","Contributor"
"1002286093566230528","Peter","15","20","B","Contributor"
"1002286093566230528","Phillips","21","29","I","Contributor"
"1002371970833506306","Bach","20","24","B","Contributor"
"1002371970833506306","sixth","27","32","B","Work"
"1002371970833506306","cello","33","38","I","Work"
"1002371970833506306","suite","39","44","I","Work"
"1002371970833506306","Guy","68","71","B","Contributor"
"1002371970833506306","Fouquet","72","79","I","Contributor"
"1002443217038643200","Elijah","76","82","B","Work"
"1002448589640097792","Voces8","19","25","B","Contributor"
"1002464404003311616","Katherine","53","62","B","Contributor"
"1002464404003311616","Bryan","63","68","I","Contributor"
"1002464404003311616","Heinrich","80","88","B","Contributor"
"1002464404003311616","Schiff","89","95","I","Contributor"
"1002464404003311616","Shostakovich","116","128","B","Contributor"
"1002464404003311616","Cello","131","136","B","Work"
"1002464404003311616","Concerto","137","145","I","Work"
"1002464404003311616","no.1","146","150","I","Work"
"1002469365755908096","Les","29","32","B","Work"
"1002469365755908096","Folies","33","39","I","Work"
"1002469365755908096","d'Espagne","40","49","I","Work"
"1002469365755908096","Marin","53","58","B","Contributor"
"1002469365755908096","Marais","59","65","I","Contributor"
"1002470193082363906","The","11","14","B","Work"
"1002470193082363906","Paysant","15","22","I","Work"
"1002470193082363906","Cantata,","23","31","I","Work"
"1002470193082363906","BWV","32","35","I","Work"
"1002470193082363906","212","36","39","I","Work"
"1002470193082363906","The","124","127","B","Work"
"1002470193082363906","folia","128","133","I","Work"
"1002470193082363906","Geminiani","137","146","B","Contributor"
"1002470193082363906","Corelli","171","178","B","Contributor"
"1002471196938723333","Handel","79","85","B","Contributor"
"1002471196938723333","Harmonious","88","98","B","Work"
"1002471196938723333","Blacksmith","99","109","I","Work"
"1002471196938723333","variation","119","128","B","Work"
"1002471196938723333","18","129","131","I","Work"
"1002471196938723333","Rachmaninoff","137","149","B","Contributor"
"1002471196938723333","Rhapsody","152","160","B","Work"
"1002471196938723333","on","161","163","I","Work"
"1002471196938723333","a","164","165","I","Work"
"1002471196938723333","theme","166","171","I","Work"
"1002471196938723333","of","172","174","I","Work"
"1002471196938723333","Paganini","175","183","I","Work"
"1002471902160486400","Corelli","48","55","B","Contributor"
"1002471902160486400","Vivaldi","127","134","B","Contributor"
"1002472378406965248","Corelli","11","18","B","Contributor"
"1002472485802176512","Boccherini","21","31","B","Contributor"
"1002472485802176512","La","32","34","B","Work"
"1002472485802176512","musica","35","41","I","Work"
"1002472485802176512","notturna","42","50","I","Work"
"1002472485802176512","delle","51","56","I","Work"
"1002472485802176512","strade","57","63","I","Work"
"1002472485802176512","di","64","66","I","Work"
"1002472485802176512","Madrid","67","73","I","Work"
"1002472485802176512","Ritirata","92","100","B","Work"
"1002472485802176512","Berio","120","125","B","Contributor"
"1002474360538587137","Michala","26","33","B","Contributor"
"1002474360538587137","Petri","34","39","I","Contributor"
"1002474360538587137","Tartini","126","133","B","Contributor"
"1002476785374760960","Folia","53","58","B","Work"
"1002476785374760960","theme","59","64","I","Work"
"1002476785374760960","Corelli","102","109","B","Contributor"
"1002477787557629952","Manuel","58","64","B","Contributor"
"1002477787557629952","M","65","66","I","Contributor"
"1002477787557629952","Ponce","67","72","I","Contributor"
"1002477787557629952","Folia","93","98","B","Work"
"1002477787557629952","de","99","101","I","Work"
"1002477787557629952","España","102","108","I","Work"
"1002481021818990593","Malcolm","15","22","B","Contributor"
"1002481021818990593","Sargent","23","30","I","Contributor"
"1002481021818990593","Mozart","48","54","B","Contributor"
"1002481339201916928","Evelyn","86","92","B","Contributor"
"1002481339201916928","Glennie","93","100","I","Contributor"
"1002504991465246720","Nigel","16","21","B","Contributor"
"1002504991465246720","Kennedy","22","29","I","Contributor"
"1002505681654644736","Nigel","32","37","B","Contributor"
"1002536632942292992","The","12","15","B","Work"
"1002536632942292992","Marriage","16","24","I","Work"
"1002536632942292992","of","25","27","I","Work"
"1002536632942292992","Figaro","28","34","I","Work"
"991284718418132992","Aaron","23","28","B","Contributor"
"991284718418132992","Copland","29","36","I","Contributor"
"991292983113932802","Mozart","77","83","B","Contributor"
"991292983113932802","Bartok","85","91","B","Contributor"
"991292983113932802","Schubert","96","104","B","Contributor"
"991302844232876039","lan","88","91","B","Contributor"
"991302844232876039","Davey","92","97","I","Contributor"
"991303566353723392","Ravel","87","92","B","Contributor"
"991303566353723392","Ross","94","98","B","Contributor"
"991303566353723392","Harris","99","105","I","Contributor"
"991303566353723392","Vaughan","107","114","B","Contributor"
"991303566353723392","Williams","115","123","I","Contributor"
"991303566353723392","John","128","132","B","Contributor"
"991303566353723392","Adams","133","138","I","Contributor"
"991303566353723392","Marie","183","188","B","Contributor"
"991303566353723392","Arnet","189","194","I","Contributor"
"991309070320758785","Rachmaninoff","139","151","B","Contributor"
"991309070320758785","Piano","154","159","B","Work"
"991309070320758785"," Concert","160","168","I","Work"
"991309364689547269","Andrew","168","174","B","Contributor"
"991309364689547269","Rupp","175","179","I","Contributor"
"991309364689547269","VW","189","191","B","Contributor"
"991309364689547269","5","192","193","B","Work"
"991309364689547269","Mystical","194","202","I","Work"
"991309364689547269","Songs","203","208","I","Work"
"991309364689547269","George","268","274","B","Contributor"
"991309364689547269","Guest","275","280","I","Contributor"
"991313965744615424","Symphony","0","8","B","Work"
"991313965744615424","No.","9","12","I","Work"
"991313965744615424","5","13","14","I","Work"
"991313965744615424","Gustav","17","23","B","Contributor"
"991313965744615424","Mahler","24","30","I","Contributor"
"991322022847315968","Dixit","66","71","B","Work"
"991322022847315968","Dominus","72","79","I","Work"
"991328081884393473","score","67","72","B","Work"
"991328081884393473","from","73","77","I","Work"
"991328081884393473","the","78","81","I","Work"
"991328081884393473","Banishment","82","92","I","Work"
"991328081884393473","Andrey","96","102","B","Contributor"
"991328081884393473","Dergachev","103","112","I","Contributor"
"991329539283406849","Ma","61","63","B","Work"
"991329539283406849","Vlast","64","69","I","Work"
"991329539283406849","Smetana","71","78","B","Contributor"
"991334972131864576","Sibelius","70","78","B","Contributor"
"991334972131864576","Symphony","79","87","B","Work"
"991334972131864576","#5","88","90","I","Work"
"991334972131864576","Rattle","92","98","B","Contributor"
"991334972131864576","Birmingham","103","113","B","Contributor"
"991334972131864576","Symphony","114","122","I","Contributor"
"991334972131864576","Orchestra","123","132","I","Contributor"
"991336508006289416","Hindemith","139","148","B","Contributor"
"991336508006289416","Der","151","154","B","Work"
"991336508006289416","Schwanendreher","155","169","I","Work"
"991336719529078784","E-flat","58","64","B","Work"
"991336719529078784","piano","65","70","I","Work"
"991336719529078784","trio","71","75","I","Work"
"991336719529078784","cello","155","160","B","Work"
"991336719529078784","quintet","161","168","I","Work"
"991336719529078784","Schubert","199","207","B","Contributor"
"991345590784135168","Howells","49","56","B","Contributor"
"991345590784135168","Gloucester","57","67","I","Contributor"
"991346290012209152","Los","4","7","B","Contributor"
"991346290012209152","Angeles","8","15","I","Contributor"
"991346290012209152","Philharmonic","16","28","I","Contributor"
"991351087633285121","Los","46","49","B","Contributor"
"991351087633285121","Angeles","50","57","I","Contributor"
"991351087633285121","Philharmonic","58","70","I","Contributor"
"991354716822044673","Tippett","0","7","B","Contributor"
"991370551384997889","John","67","71","B","Contributor"
"991370551384997889","Cage","72","76","I","Contributor"
"991370551384997889","Herbie","78","84","B","Contributor"
"991370551384997889","Hancock","85","92","I","Contributor"
"991377348451856387","Schubert","18","26","B","Contributor"
"991377348451856387","Stanford","28","36","B","Contributor"
"991377348451856387","Glinka","38","44","B","Contributor"
"991380055984148488","Blue","7","11","B","Work"
"991380055984148488","Bird","12","16","I","Work"
"991380724191322112","Stanford","84","92","B","Contributor"
"991380724191322112","The","95","98","B","Work"
"991380724191322112","Blue","99","103","I","Work"
"991380724191322112","Bird","104","108","I","Work"
"991384004602540039","Ravel","63","68","B","Contributor"
"991384004602540039","Ross","70","74","B","Contributor"
"991384004602540039","Harris","75","81","I","Contributor"
"991384004602540039","Vaughan","83","90","B","Contributor"
"991384004602540039","Williams","91","99","I","Contributor"
"991384004602540039","John","104","108","B","Contributor"
"991384004602540039","Adams","109","114","I","Contributor"
"991384004602540039","Marie","159","164","B","Contributor"
"991384004602540039","Arne","165","169","I","Contributor"
"991384499136102400","Massenet","32","40","B","Contributor"
"991384499136102400","Cendrillon","43","53","B","Work"
"991385948788350976","Le","0","2","B","Work"
"991385948788350976","Tombeau","3","10","I","Work"
"991385948788350976","de","11","13","I","Work"
"991385948788350976","Couperin","14","22","I","Work"
"991385948788350976","Maurice","25","32","B","Contributor"
"991385948788350976","Ravel","33","38","I","Contributor"
"991385984817422336","BBC","21","24","B","Contributor"
"991385984817422336","Symphony","25","33","I","Contributor"
"991385984817422336","Orchestra","34","43","I","Contributor"
"991385984817422336","BBC","48","51","B","Contributor"
"991385984817422336","Singers","52","59","I","Contributor"
"991388324488151040","Ross","94","98","B","Contributor"
"991388324488151040","Harris","99","105","I","Contributor"
"991388324488151040","Face","109","113","B","Work"
"991388821152464896","Aaron","23","28","B","Contributor"
"991388821152464896","Copland","29","36","I","Contributor"
"991388821152464896","Aaron","140","145","B","Contributor"
"991388821152464896","Copland","146","153","I","Contributor"
"991390434172833798","Britten","102","109","B","Contributor"
"991390434172833798","Richter","110","117","B","Contributor"
"991392912465432577","Ravel","44","49","B","Contributor"
"991392912465432577","Tombeau","50","57","B","Work"
"991392912465432577","John","66","70","B","Contributor"
"991392912465432577","Adams","71","76","I","Contributor"
"991392912465432577","The","78","81","B","Work"
"991392912465432577","Wound","82","87","I","Work"
"991392912465432577","Dresser","88","95","I","Work"
"991395280338681856","24","67","69","B","Work"
"991395280338681856","Violons","70","77","I","Work"
"991395280338681856","du","78","80","I","Work"
"991395280338681856","Roi","81","84","I","Work"
"991397418213265408","John","36","40","B","Contributor"
"991397418213265408","Adams","41","46","I","Contributor"
"991397418213265408","The","49","52","B","Work"
"991397418213265408","Wound","53","58","I","Work"
"991397418213265408","Dresser","59","66","I","Work"
"991402399804903425","Fantasia","0","8","B","Work"
"991402399804903425","on","9","11","I","Work"
"991402399804903425","a","12","13","I","Work"
"991402399804903425","theme","14","19","I","Work"
"991402399804903425","Thomas","23","29","B","Contributor"
"991402399804903425","Tallis","30","36","I","Contributor"
"991403598159413249","André","25","30","B","Contributor"
"991403598159413249","Caple","31","36","I","Contributor"
"991424117017600005","Julian","67","73","B","Contributor"
"991424117017600005","Lage","74","78","I","Contributor"
"991441912610611206","George","77","83","B","Contributor"
"991441912610611206","Herbert","84","91","I","Contributor"
"991441912610611206","Heaven","94","100","B","Work"
"991449421928943617","Trader","119","125","B","Contributor"
"991449421928943617","Horne","126","131","I","Contributor"
"991469870352162816","Messiah","41","48","B","Work"
"991469870352162816","George","52","58","B","Contributor"
"991469870352162816","Frideric","59","67","I","Contributor"
"991469870352162816","Handel","68","74","I","Contributor"
"991499040771670016","B","140","141","B","Work"
"991499040771670016","flat","142","146","I","Work"
"991499040771670016","piano","147","152","I","Work"
"991499040771670016","sonata","153","159","I","Work"
"991541822810918918","Concerto","0","8","B","Work"
"991541822810918918","for","9","12","I","Work"
"991541822810918918","harp","13","17","I","Work"
"991541822810918918","and","18","21","I","Work"
"991541822810918918","orchestra","22","31","I","Work"
"991541822810918918","in","32","34","I","Work"
"991541822810918918","C","35","36","I","Work"
"991541822810918918","major","37","42","I","Work"
"991541822810918918","François‐Adrien","45","60","B","Contributor"
"991541822810918918","Boïeldieu","61","70","I","Contributor"
"991546734307196928","Schubert","101","109","B","Contributor"
"991546734307196928","Mozart","114","120","B","Contributor"
"991551381105463298","Respighi","13","21","B","Contributor"
"991551381105463298","Pines","24","29","B","Work"
"991551381105463298","and","30","33","I","Work"
"991551381105463298","Fountains","34","43","I","Work"
"991559147761086464","Liverpool","84","93","B","Contributor"
"991559147761086464","philharmonic","94","106","I","Contributor"
"991561279742644224","I","44","45","B","Work"
"991561279742644224","Know","46","50","I","Work"
"991561279742644224","Him","51","54","I","Work"
"991561279742644224","So","55","57","I","Work"
"991561279742644224","Well","58","62","I","Work"
"991562624130277377","Handel","70","76","B","Contributor"
"991563060845391872","Pini","57","61","B","Work"
"991563060845391872","Presso","62","68","I","Work"
"991563060845391872","Una","69","72","I","Work"
"991563060845391872","Catacomba","73","82","I","Work"
"991563060845391872","Pini","84","88","B","Work"
"991563060845391872","Di","89","91","I","Work"
"991563060845391872","Roma","92","96","I","Work"
"991563060845391872","OTTORINO","97","105","B","Contributor"
"991563060845391872","RESPIGHI","106","114","I","Contributor"
"991563060845391872","Respighi","119","127","B","Contributor"
"991563060845391872","SWR","129","132","B","Contributor"
"991563060845391872","Stuttgart","133","142","I","Contributor"
"991563060845391872","Radio","143","148","I","Contributor"
"991563060845391872","Symphony","149","157","I","Contributor"
"991563060845391872","Orchestra","158","167","I","Contributor"
"991563060845391872","Strauss","169","176","B","Contributor"
"991563322146291713","The","0","3","B","Work"
"991563322146291713","Pines","4","9","I","Work"
"991563322146291713","Of","10","12","I","Work"
"991563322146291713","Rome","13","17","I","Work"
"991563322146291713","Ottorino","20","28","B","Contributor"
"991563322146291713","Respighi","29","37","I","Contributor"
"991564781911003136","Three","0","5","B","Work"
"991564781911003136","Brunel","6","12","I","Work"
"991564781911003136","Crossings:","13","23","I","Work"
"991564781911003136","ii.Saltash","24","34","I","Work"
"991564781911003136","F.L.","37","41","B","Contributor"
"991564781911003136","Dunkin","42","48","I","Contributor"
"991564781911003136","Wedd","49","53","I","Contributor"
"991565390227623936","Pines","0","5","B","Work"
"991565390227623936","of","6","8","I","Work"
"991565390227623936","Rome","9","13","I","Work"
"991566875061620737","F.","70","72","B","Contributor"
"991566875061620737","L.","73","75","I","Contributor"
"991566875061620737","Dunkin","76","82","I","Contributor"
"991566875061620737","Wedd","83","87","I","Contributor"
"991566875061620737","Three","89","94","B","Contributor"
"991566875061620737","Brunel","95","101","I","Contributor"
"991566875061620737","Crossings","102","111","I","Contributor"
"991575222871576576","Barbara","224","231","B","Contributor"
"991575222871576576","Dickson","232","239","I","Contributor"
"991577089613750272","BD","26","28","B","Contributor"
"991577089613750272","Another","42","49","B","Work"
"991577089613750272","Suitcase","50","58","I","Work"
"991577089613750272","in","59","61","I","Work"
"991577089613750272","Another","62","69","I","Work"
"991577089613750272","Hall","70","74","I","Work"
"991577244438016001","Anthony","0","7","B","Contributor"
"991577244438016001","Payne","8","13","I","Contributor"
"991577244438016001","Adlestrop","48","57","B","Work"
"991577317871931392","Elgar","14","19","B","Contributor"
"991577317871931392","violin","22","28","B","Work"
"991577317871931392","concerto","29","37","I","Work"
"991577611313844224","Handel","12","18","B","Contributor"
"991577611313844224","Harry","66","71","B","Contributor"
"991577611313844224","Bicket","72","78","I","Contributor"
"991578411972939777","Adlestrop","45","54","B","Work"
"991580067703738369","Respighi","35","43","B","Contributor"
"991580397522817024","The","11","14","B","Work"
"991580397522817024","pines","15","20","I","Work"
"991580397522817024","on","21","23","I","Work"
"991580397522817024","the","24","27","I","Work"
"991580397522817024","Janiculum","28","37","I","Work"
"991580795931385856","Adlestrop","104","113","B","Work"
"991581076123365377","Bacharach","82","91","B","Contributor"
"991587549226393600","Faure","38","43","B","Contributor"
"991587549226393600","Cantique","46","54","B","Work"
"991587549226393600","de","55","57","I","Work"
"991587549226393600","Jean","58","62","I","Work"
"991587549226393600","Racine","63","69","I","Work"
"991587915447914496","cantique","17","25","B","Work"
"991587915447914496","de","26","28","I","Work"
"991587915447914496","jean","29","33","I","Work"
"991587915447914496","Racine","34","40","I","Work"
"991587965888614401","Beethoven","85","94","B","Contributor"
"991587965888614401","mandolin","97","105","B","Work"
"991587965888614401","piece","106","111","I","Work"
"991588101641441280","Barcarolle","55","65","B","Work"
"991588101641441280","Offenbach","71","80","B","Contributor"
"991588101641441280","The","83","86","B","Work"
"991588101641441280","Tales","87","92","I","Work"
"991588101641441280","of","93","95","I","Work"
"991588101641441280","Hoffmann","96","104","I","Work"
"991588868439846912","Faurés","17","23","B","Contributor"
"991588868439846912","Cantique","25","33","B","Work"
"991588868439846912","de","34","36","I","Work"
"991588868439846912","Jean","37","41","I","Work"
"991588868439846912","Racine","42","48","I","Work"
"991589429818089472","Cantique","29","37","B","Work"
"991589429818089472","de","38","40","I","Work"
"991589429818089472","Jean","41","45","I","Work"
"991589429818089472","Racine","46","52","I","Work"
"991589429818089472","Lucian","153","159","B","Contributor"
"991589429818089472","Nethsingha","160","170","I","Contributor"
"991592051690045440","Adagietto","16","25","B","Work"
"991592051690045440","Mahler","32","38","B","Contributor"
"991592051690045440","5","39","40","B","Work"
"991592427730472960","Aaron","29","34","B","Contributor"
"991592427730472960","Copland","35","42","I","Contributor"
"991594352387510272","Flanders","27","35","B","Contributor"
"991594352387510272","and","36","39","I","Contributor"
"991594352387510272","Swann","40","45","I","Contributor"
"991594352387510272","The","52","55","B","Work"
"991594352387510272","Slow","56","60","I","Work"
"991594352387510272","Train","61","66","I","Work"
"991594352387510272","Joe","123","126","B","Contributor"
"991594352387510272","Stilgoe","127","134","I","Contributor"
"991594750317916160","Ferry","225","230","B","Work"
"991594750317916160","Across","231","237","I","Work"
"991594750317916160","the","238","241","I","Work"
"991594750317916160","Mersey","242","248","I","Work"
"991594936121413633","Scarlatti","11","20","B","Contributor"
"991595695764393984","Cello","90","95","B","Work"
"991595695764393984","Concerto","96","104","I","Work"
"991597105738407936","Liszt","21","26","B","Contributor"
"991597105738407936","Lugubre","30","37","B","Work"
"991597105738407936","Gondolier","38","47","I","Work"
"991598101684158465","Vaughan","59","66","B","Contributor"
"991598101684158465","Williams","67","75","I","Contributor"
"991598101684158465","2nd","78","81","B","Work"
"991598101684158465","Symphony","82","90","I","Work"
"991598308123709440","Anthony","138","145","B","Contributor"
"991598308123709440","Payne","146","151","I","Contributor"
"991598308123709440","Elgar","205","210","B","Contributor"
"991598308123709440","3rd","213","216","B","Work"
"991598308123709440","Symphony","217","225","I","Work"
"991598461459058690","Verdi","105","110","B","Contributor"
"991598461459058690","Don","113","116","B","Work"
"991598461459058690","Carlos","117","123","I","Work"
"991598674026418176","The","25","28","B","Work"
"991598674026418176","Pearl","29","34","I","Work"
"991598674026418176","Fishers","35","42","I","Work"
"991599848423149568","Samson","89","95","B","Work"
"991599848423149568","&amp;","96","101","I","Work"
"991599848423149568","Delilah","102","109","I","Work"
"991599848423149568","Saint-Saëns","113","124","B","Contributor"
"991600146591961089","Sibelius","138","146","B","Contributor"
"991600146591961089","5","147","148","B","Work"
"991600206016851969","Katherine","40","49","B","Contributor"
"991600206016851969","Mansfield","50","59","I","Contributor"
"991600417153970181","Poukenc","29","36","B","Contributor"
"991603341032673280","Elgar","21","26","B","Contributor"
"991603341032673280","Fairy","29","34","B","Work"
"991603341032673280","Pipers","35","41","I","Work"
"991603341032673280","(Wand","42","47","I","Work"
"991603341032673280","of","48","50","I","Work"
"991603341032673280","Youth","51","56","I","Work"
"991603341032673280","Suite","57","62","I","Work"
"991603341032673280","1)","63","65","I","Work"
"991603341032673280","Offenbach","96","105","B","Contributor"
"991603341032673280","Barcarolle","108","118","B","Work"
"991603341032673280","Elgar","147","152","B","Contributor"
"991603341032673280","Wand","171","175","B","Work"
"991603341032673280","of","176","178","I","Work"
"991603341032673280","Youth","179","184","I","Work"
"991603341032673280","2nd","224","227","B","Work"
"991603341032673280","Symphony","228","236","I","Work"
"991608112720343041","Schubert","189","197","B","Contributor"
"991608112720343041","Fantasia","200","208","B","Work"
"991608112720343041","for","209","212","I","Work"
"991608112720343041","2","213","214","I","Work"
"991608112720343041","pianos","215","221","I","Work"
"991610373760606208","Des","56","59","B","Work"
"991610373760606208","Canyons","60","67","I","Work"
"991610373760606208","Messiaen","84","92","B","Contributor"
"991610373760606208","Des","106","109","B","Work"
"991610373760606208","Canyons","110","117","I","Work"
"991610373760606208","Turangalila","178","189","B","Work"
"991610658050510848","Fauré","104","109","B","Contributor"
"991610959868383232","Howells","88","95","B","Contributor"
"991610959868383232","Gloucester","98","108","B","Work"
"991610959868383232","Service","109","116","I","Work"
"991610959868383232","Taverner","122","130","B","Contributor"
"991610959868383232","Dum","134","137","B","Work"
"991610959868383232","transisset","138","148","I","Work"
"991610959868383232","Sabbatum","149","157","I","Work"
